target,location,truth_date,year_week,value
ILI incidence,IT,2024-02-25,2024-W08,699.2
ILI incidence,IT,2024-02-18,2024-W07,716.1
ILI incidence,IT,2024-02-11,2024-W06,809.6
ILI incidence,IT,2024-02-04,2024-W05,893.7
ILI incidence,IT,2024-01-28,2024-W04,990.0
ILI incidence,IT,2024-01-21,2024-W03,1185.7
ILI incidence,IT,2024-01-14,2024-W02,1435.0
ILI incidence,IT,2024-01-07,2024-W01,1698.0
ILI incidence,IT,2023-12-31,2023-W52,1844.6
ILI incidence,IT,2023-12-24,2023-W51,1821.2
ILI incidence,IT,2023-12-17,2023-W50,1578.5
ILI incidence,IT,2023-12-10,2023-W49,1256.1
ILI incidence,IT,2023-12-03,2023-W48,1153.2
ILI incidence,IT,2023-11-26,2023-W47,973.2
ILI incidence,IT,2023-11-19,2023-W46,825.2
ILI incidence,IT,2023-11-12,2023-W45,690.7
ILI incidence,IT,2023-11-05,2023-W44,556.8
ILI incidence,IT,2023-10-29,2023-W43,518.1
ILI incidence,IT,2023-10-22,2023-W42,494.7
ILI incidence,IT,2023-04-30,2023-W17,335.1
ILI incidence,IT,2023-04-23,2023-W16,407.9
ILI incidence,IT,2023-04-16,2023-W15,445.3
ILI incidence,IT,2023-04-09,2023-W14,462.1
ILI incidence,IT,2023-04-02,2023-W13,516.1
ILI incidence,IT,2023-03-26,2023-W12,571.3
ILI incidence,IT,2023-03-19,2023-W11,602.9
ILI incidence,IT,2023-03-12,2023-W10,690.9
ILI incidence,IT,2023-03-05,2023-W09,748.2
ILI incidence,IT,2023-02-26,2023-W08,809.7
ILI incidence,IT,2023-02-19,2023-W07,807.3
ILI incidence,IT,2023-02-12,2023-W06,824.8
ILI incidence,IT,2023-02-05,2023-W05,853.9
ILI incidence,IT,2023-01-29,2023-W04,877.8
ILI incidence,IT,2023-01-22,2023-W03,925.5
ILI incidence,IT,2023-01-15,2023-W02,1030.0
ILI incidence,IT,2023-01-08,2023-W01,1074.4
ILI incidence,IT,2023-01-01,2022-W52,1233.1
ILI incidence,IT,2022-12-25,2022-W51,1402.6
ILI incidence,IT,2022-12-18,2022-W50,1533.1
ILI incidence,IT,2022-12-11,2022-W49,1563.1
ILI incidence,IT,2022-12-04,2022-W48,1571.7
ILI incidence,IT,2022-11-27,2022-W47,1303.9
ILI incidence,IT,2022-11-20,2022-W46,967.4
ILI incidence,IT,2022-11-13,2022-W45,698.7
ILI incidence,IT,2022-11-06,2022-W44,520.1
ILI incidence,IT,2022-10-30,2022-W43,453.6
ILI incidence,IT,2022-10-23,2022-W42,439.6
ILI incidence,IT,2022-05-01,2022-W17,282.6
ILI incidence,IT,2022-04-24,2022-W16,363.7
ILI incidence,IT,2022-04-17,2022-W15,393.3
ILI incidence,IT,2022-04-10,2022-W14,455.5
ILI incidence,IT,2022-04-03,2022-W13,528.9
ILI incidence,IT,2022-03-27,2022-W12,510.7
ILI incidence,IT,2022-03-20,2022-W11,466.5
ILI incidence,IT,2022-03-13,2022-W10,386.3
ILI incidence,IT,2022-03-06,2022-W09,302.6
ILI incidence,IT,2022-02-27,2022-W08,277.8
ILI incidence,IT,2022-02-20,2022-W07,265.8
ILI incidence,IT,2022-02-13,2022-W06,279.1
ILI incidence,IT,2022-02-06,2022-W05,321.6
ILI incidence,IT,2022-01-30,2022-W04,378.8
ILI incidence,IT,2022-01-23,2022-W03,455.3
ILI incidence,IT,2022-01-16,2022-W02,487.4
ILI incidence,IT,2022-01-09,2022-W01,490.8
ILI incidence,IT,2022-01-02,2021-W52,515.8
ILI incidence,IT,2021-12-26,2021-W51,472.1
ILI incidence,IT,2021-12-19,2021-W50,442.9
ILI incidence,IT,2021-12-12,2021-W49,411.9
ILI incidence,IT,2021-12-05,2021-W48,438.8
ILI incidence,IT,2021-11-28,2021-W47,445.5
ILI incidence,IT,2021-11-21,2021-W46,419.1
ILI incidence,IT,2021-11-14,2021-W45,381.8
ILI incidence,IT,2021-11-07,2021-W44,324.0
ILI incidence,IT,2021-10-31,2021-W43,288.6
ILI incidence,IT,2021-10-24,2021-W42,249.4
ILI incidence,IT,2021-04-25,2021-W16,85.1
ILI incidence,IT,2021-04-18,2021-W15,85.8
ILI incidence,IT,2021-04-11,2021-W14,90.0
ILI incidence,IT,2021-04-04,2021-W13,98.8
ILI incidence,IT,2021-03-28,2021-W12,115.7
ILI incidence,IT,2021-03-21,2021-W11,139.5
ILI incidence,IT,2021-03-14,2021-W10,155.6
ILI incidence,IT,2021-03-07,2021-W09,161.6
ILI incidence,IT,2021-02-28,2021-W08,164.4
ILI incidence,IT,2021-02-21,2021-W07,158.3
ILI incidence,IT,2021-02-14,2021-W06,148.6
ILI incidence,IT,2021-02-07,2021-W05,152.6
ILI incidence,IT,2021-01-31,2021-W04,141.0
ILI incidence,IT,2021-01-24,2021-W03,141.1
ILI incidence,IT,2021-01-17,2021-W02,134.7
ILI incidence,IT,2021-01-10,2021-W01,130.2
ILI incidence,IT,2021-01-03,2020-W53,127.1
ILI incidence,IT,2020-12-27,2020-W52,124.9
ILI incidence,IT,2020-12-20,2020-W51,142.0
ILI incidence,IT,2020-12-13,2020-W50,139.1
ILI incidence,IT,2020-12-06,2020-W49,153.6
ILI incidence,IT,2020-11-29,2020-W48,167.9
ILI incidence,IT,2020-11-22,2020-W47,184.2
ILI incidence,IT,2020-11-15,2020-W46,192.9
ILI incidence,IT,2020-11-08,2020-W45,203.7
ILI incidence,IT,2020-11-01,2020-W44,193.3
ILI incidence,IT,2020-10-25,2020-W43,172.6
ILI incidence,IT,2020-10-18,2020-W42,133.4
ILI incidence,LV,2024-10-20,2024-W42,25.8
ILI incidence,LV,2024-10-13,2024-W41,2.9
ILI incidence,LV,2024-10-06,2024-W40,15.6
ILI incidence,LV,2024-05-19,2024-W20,100000.0
ILI incidence,LV,2024-05-12,2024-W19,100000.0
ILI incidence,LV,2024-05-05,2024-W18,100000.0
ILI incidence,LV,2024-04-28,2024-W17,100000.0
ILI incidence,LV,2024-04-21,2024-W16,100000.0
ILI incidence,LV,2024-04-14,2024-W15,64.0
ILI incidence,LV,2024-04-07,2024-W14,110.3
ILI incidence,LV,2024-03-31,2024-W13,144.5
ILI incidence,LV,2024-03-17,2024-W11,253.8
ILI incidence,LV,2024-03-10,2024-W10,330.0
ILI incidence,LV,2024-03-03,2024-W09,442.0
ILI incidence,LV,2024-02-25,2024-W08,467.2
ILI incidence,LV,2024-02-18,2024-W07,530.7
ILI incidence,LV,2024-02-11,2024-W06,519.9
ILI incidence,LV,2024-02-04,2024-W05,479.7
ILI incidence,LV,2024-01-28,2024-W04,442.3
ILI incidence,LV,2024-01-21,2024-W03,256.5
ILI incidence,LV,2024-01-14,2024-W02,153.9
ILI incidence,LV,2024-01-07,2024-W01,77.6
ILI incidence,LV,2023-12-31,2023-W52,62.2
ILI incidence,LV,2023-12-24,2023-W51,47.1
ILI incidence,LV,2023-12-17,2023-W50,43.0
ILI incidence,LV,2023-12-10,2023-W49,21.2
ILI incidence,LV,2023-12-03,2023-W48,18.4
ILI incidence,LV,2023-11-26,2023-W47,23.6
ILI incidence,LV,2023-11-19,2023-W46,26.4
ILI incidence,LV,2023-11-12,2023-W45,23.5
ILI incidence,LV,2023-11-05,2023-W44,15.3
ILI incidence,LV,2023-10-29,2023-W43,11.3
ILI incidence,LV,2023-10-22,2023-W42,8.6
ILI incidence,LV,2023-10-15,2023-W41,11.3
ILI incidence,LV,2023-10-08,2023-W40,6.6
ILI incidence,LV,2023-05-21,2023-W20,0.0
ILI incidence,LV,2023-05-07,2023-W18,0.0
ILI incidence,LV,2023-04-30,2023-W17,40.2
ILI incidence,LV,2023-04-23,2023-W16,15.1
ILI incidence,LV,2023-04-16,2023-W15,26.2
ILI incidence,LV,2023-04-09,2023-W14,28.4
ILI incidence,LV,2023-04-02,2023-W13,39.2
ILI incidence,LV,2023-03-26,2023-W12,41.9
ILI incidence,LV,2023-03-19,2023-W11,79.1
ILI incidence,LV,2023-03-12,2023-W10,78.4
ILI incidence,LV,2023-03-05,2023-W09,83.9
ILI incidence,LV,2023-02-26,2023-W08,116.2
ILI incidence,LV,2023-02-19,2023-W07,199.9
ILI incidence,LV,2023-02-12,2023-W06,205.3
ILI incidence,LV,2023-02-05,2023-W05,375.0
ILI incidence,LV,2023-01-29,2023-W04,429.4
ILI incidence,LV,2023-01-22,2023-W03,502.9
ILI incidence,LV,2023-01-15,2023-W02,417.2
ILI incidence,LV,2023-01-08,2023-W01,744.8
ILI incidence,LV,2023-01-01,2022-W52,766.5
ILI incidence,LV,2022-12-25,2022-W51,607.9
ILI incidence,LV,2022-12-18,2022-W50,225.3
ILI incidence,LV,2022-12-11,2022-W49,106.7
ILI incidence,LV,2022-12-04,2022-W48,70.2
ILI incidence,LV,2022-11-27,2022-W47,58.3
ILI incidence,LV,2022-11-20,2022-W46,34.5
ILI incidence,LV,2022-11-13,2022-W45,5.4
ILI incidence,LV,2022-11-06,2022-W44,9.3
ILI incidence,LV,2022-10-30,2022-W43,10.6
ILI incidence,LV,2022-10-23,2022-W42,4.1
ILI incidence,LV,2022-10-16,2022-W41,5.4
ILI incidence,LV,2022-10-09,2022-W40,1.4
ILI incidence,LV,2022-06-12,2022-W23,18.1
ILI incidence,LV,2022-06-05,2022-W22,33.4
ILI incidence,LV,2022-05-29,2022-W21,76.7
ILI incidence,LV,2022-05-22,2022-W20,191.1
ILI incidence,LV,2022-05-15,2022-W19,317.3
ILI incidence,LV,2022-05-08,2022-W18,276.1
ILI incidence,LV,2022-05-01,2022-W17,214.8
ILI incidence,LV,2022-04-24,2022-W16,225.2
ILI incidence,LV,2022-04-17,2022-W15,99.6
ILI incidence,LV,2022-04-10,2022-W14,47.7
ILI incidence,LV,2022-04-03,2022-W13,52.9
ILI incidence,LV,2022-03-27,2022-W12,112.1
ILI incidence,LV,2022-03-20,2022-W11,46.0
ILI incidence,LV,2022-03-13,2022-W10,56.7
ILI incidence,LV,2022-03-06,2022-W09,4.7
ILI incidence,LV,2022-02-27,2022-W08,6.2
ILI incidence,LV,2022-02-20,2022-W07,11.8
ILI incidence,LV,2022-02-13,2022-W06,6.2
ILI incidence,LV,2022-02-06,2022-W05,12.4
ILI incidence,LV,2022-01-30,2022-W04,9.3
ILI incidence,LV,2022-01-23,2022-W03,16.3
ILI incidence,LV,2022-01-16,2022-W02,8.9
ILI incidence,LV,2022-01-09,2022-W01,3.0
ILI incidence,LV,2022-01-02,2021-W52,0.0
ILI incidence,LV,2021-12-26,2021-W51,10.6
ILI incidence,LV,2021-12-19,2021-W50,0.0
ILI incidence,LV,2021-12-12,2021-W49,3.0
ILI incidence,LV,2021-12-05,2021-W48,0.0
ILI incidence,LV,2021-11-28,2021-W47,1.5
ILI incidence,LV,2021-11-21,2021-W46,0.0
ILI incidence,LV,2021-11-14,2021-W45,0.0
ILI incidence,LV,2021-11-07,2021-W44,0.0
ILI incidence,LV,2021-10-31,2021-W43,0.0
ILI incidence,LV,2021-10-24,2021-W42,0.0
ILI incidence,LV,2021-10-17,2021-W41,0.0
ILI incidence,LV,2021-10-10,2021-W40,0.0
ILI incidence,LV,2021-05-23,2021-W20,0.0
ILI incidence,LV,2021-05-16,2021-W19,0.0
ILI incidence,LV,2021-05-09,2021-W18,0.0
ILI incidence,LV,2021-05-02,2021-W17,0.0
ILI incidence,LV,2021-04-25,2021-W16,0.0
ILI incidence,LV,2021-04-18,2021-W15,0.0
ILI incidence,LV,2021-04-11,2021-W14,0.0
ILI incidence,LV,2021-04-04,2021-W13,0.0
ILI incidence,LV,2021-03-28,2021-W12,0.0
ILI incidence,LV,2021-03-21,2021-W11,1.1
ILI incidence,LV,2021-03-14,2021-W10,0.0
ILI incidence,LV,2021-03-07,2021-W09,4.3
ILI incidence,LV,2021-02-28,2021-W08,1.2
ILI incidence,LV,2021-02-21,2021-W07,0.0
ILI incidence,LV,2021-02-14,2021-W06,2.3
ILI incidence,LV,2021-02-07,2021-W05,1.1
ILI incidence,LV,2021-01-31,2021-W04,3.6
ILI incidence,LV,2021-01-24,2021-W03,2.2
ILI incidence,LV,2021-01-17,2021-W02,3.3
ILI incidence,LV,2021-01-10,2021-W01,7.0
ILI incidence,LV,2021-01-03,2020-W53,1.2
ILI incidence,LV,2020-12-27,2020-W52,6.6
ILI incidence,LV,2020-12-20,2020-W51,4.3
ILI incidence,LV,2020-12-13,2020-W50,0.0
ILI incidence,LV,2020-12-06,2020-W49,1.1
ILI incidence,LV,2020-11-29,2020-W48,0.0
ILI incidence,LV,2020-11-22,2020-W47,0.0
ILI incidence,LV,2020-11-15,2020-W46,2.2
ILI incidence,LV,2020-11-08,2020-W45,1.1
ILI incidence,LV,2020-11-01,2020-W44,4.5
ILI incidence,LV,2020-10-25,2020-W43,1.1
ILI incidence,LV,2020-10-18,2020-W42,0.0
ILI incidence,LV,2020-10-11,2020-W41,0.0
ILI incidence,LV,2020-10-04,2020-W40,0.0
ILI incidence,LT,2024-10-13,2024-W41,2.6
ILI incidence,LT,2024-10-06,2024-W40,2.7
ILI incidence,LT,2024-09-29,2024-W39,2.0
ILI incidence,LT,2024-09-22,2024-W38,1.5
ILI incidence,LT,2024-09-15,2024-W37,1.3
ILI incidence,LT,2024-09-08,2024-W36,1.7
ILI incidence,LT,2024-09-01,2024-W35,1.2
ILI incidence,LT,2024-08-25,2024-W34,1.5
ILI incidence,LT,2024-08-18,2024-W33,0.9
ILI incidence,LT,2024-08-11,2024-W32,0.6
ILI incidence,LT,2024-08-04,2024-W31,0.7
ILI incidence,LT,2024-07-28,2024-W30,1.0
ILI incidence,LT,2024-07-21,2024-W29,1.0
ILI incidence,LT,2024-07-14,2024-W28,1.4
ILI incidence,LT,2024-07-07,2024-W27,0.9
ILI incidence,LT,2024-06-30,2024-W26,0.8
ILI incidence,LT,2024-06-23,2024-W25,1.0
ILI incidence,LT,2024-06-16,2024-W24,1.1
ILI incidence,LT,2024-06-09,2024-W23,1.2
ILI incidence,LT,2024-06-02,2024-W22,1.9
ILI incidence,LT,2024-05-26,2024-W21,1.9
ILI incidence,LT,2024-05-19,2024-W20,2.3
ILI incidence,LT,2024-05-12,2024-W19,3.2
ILI incidence,LT,2024-05-05,2024-W18,3.3
ILI incidence,LT,2024-04-28,2024-W17,5.2
ILI incidence,LT,2024-04-21,2024-W16,7.0
ILI incidence,LT,2024-04-14,2024-W15,10.5
ILI incidence,LT,2024-04-07,2024-W14,11.8
ILI incidence,LT,2024-03-31,2024-W13,20.9
ILI incidence,LT,2024-03-24,2024-W12,31.4
ILI incidence,LT,2024-03-17,2024-W11,35.7
ILI incidence,LT,2024-03-10,2024-W10,52.8
ILI incidence,LT,2024-03-03,2024-W09,77.7
ILI incidence,LT,2024-02-25,2024-W08,123.2
ILI incidence,LT,2024-02-18,2024-W07,154.1
ILI incidence,LT,2024-02-11,2024-W06,203.8
ILI incidence,LT,2024-02-04,2024-W05,206.1
ILI incidence,LT,2024-01-28,2024-W04,162.7
ILI incidence,LT,2024-01-21,2024-W03,93.4
ILI incidence,LT,2024-01-14,2024-W02,45.2
ILI incidence,LT,2024-01-07,2024-W01,27.3
ILI incidence,LT,2023-12-31,2023-W52,30.4
ILI incidence,LT,2023-12-24,2023-W51,46.3
ILI incidence,LT,2023-12-17,2023-W50,33.9
ILI incidence,LT,2023-12-10,2023-W49,20.0
ILI incidence,LT,2023-12-03,2023-W48,11.2
ILI incidence,LT,2023-11-26,2023-W47,8.3
ILI incidence,LT,2023-11-19,2023-W46,5.9
ILI incidence,LT,2023-11-12,2023-W45,3.4
ILI incidence,LT,2023-11-05,2023-W44,2.6
ILI incidence,LT,2023-10-29,2023-W43,3.0
ILI incidence,LT,2023-10-22,2023-W42,2.7
ILI incidence,LT,2023-10-15,2023-W41,2.3
ILI incidence,LT,2023-10-08,2023-W40,1.1
ILI incidence,LT,2023-10-01,2023-W39,1.7
ILI incidence,LT,2023-09-24,2023-W38,2.0
ILI incidence,LT,2023-09-17,2023-W37,1.0
ILI incidence,LT,2023-09-10,2023-W36,0.7
ILI incidence,LT,2023-09-03,2023-W35,0.7
ILI incidence,LT,2023-08-27,2023-W34,0.6
ILI incidence,LT,2023-08-20,2023-W33,0.4
ILI incidence,LT,2023-08-13,2023-W32,0.5
ILI incidence,LT,2023-08-06,2023-W31,0.8
ILI incidence,LT,2023-07-30,2023-W30,0.5
ILI incidence,LT,2023-07-16,2023-W28,0.5
ILI incidence,LT,2023-07-09,2023-W27,0.6
ILI incidence,LT,2023-07-02,2023-W26,0.8
ILI incidence,LT,2023-06-25,2023-W25,1.1
ILI incidence,LT,2023-06-18,2023-W24,1.0
ILI incidence,LT,2023-06-11,2023-W23,1.4
ILI incidence,LT,2023-06-04,2023-W22,2.0
ILI incidence,LT,2023-05-28,2023-W21,0.9
ILI incidence,LT,2023-05-21,2023-W20,1.7
ILI incidence,LT,2023-05-14,2023-W19,2.4
ILI incidence,LT,2023-05-07,2023-W18,3.2
ILI incidence,LT,2023-04-30,2023-W17,6.7
ILI incidence,LT,2023-04-23,2023-W16,12.3
ILI incidence,LT,2023-04-16,2023-W15,24.4
ILI incidence,LT,2023-04-09,2023-W14,42.3
ILI incidence,LT,2023-04-02,2023-W13,58.8
ILI incidence,LT,2023-03-26,2023-W12,79.3
ILI incidence,LT,2023-03-19,2023-W11,77.0
ILI incidence,LT,2023-03-12,2023-W10,40.9
ILI incidence,LT,2023-03-05,2023-W09,38.0
ILI incidence,LT,2023-02-26,2023-W08,33.5
ILI incidence,LT,2023-02-19,2023-W07,37.4
ILI incidence,LT,2023-02-12,2023-W06,38.2
ILI incidence,LT,2023-02-05,2023-W05,28.4
ILI incidence,LT,2023-01-29,2023-W04,34.5
ILI incidence,LT,2023-01-22,2023-W03,52.5
ILI incidence,LT,2023-01-15,2023-W02,93.8
ILI incidence,LT,2023-01-08,2023-W01,195.9
ILI incidence,LT,2023-01-01,2022-W52,285.3
ILI incidence,LT,2022-12-25,2022-W51,334.5
ILI incidence,LT,2022-12-18,2022-W50,239.5
ILI incidence,LT,2022-12-11,2022-W49,121.6
ILI incidence,LT,2022-12-04,2022-W48,35.6
ILI incidence,LT,2022-11-27,2022-W47,9.9
ILI incidence,LT,2022-11-20,2022-W46,4.1
ILI incidence,LT,2022-11-13,2022-W45,1.4
ILI incidence,LT,2022-11-06,2022-W44,1.2
ILI incidence,LT,2022-10-30,2022-W43,1.0
ILI incidence,LT,2022-10-23,2022-W42,0.9
ILI incidence,LT,2022-10-16,2022-W41,0.8
ILI incidence,LT,2022-10-09,2022-W40,0.9
ILI incidence,LT,2022-10-02,2022-W39,0.6
ILI incidence,LT,2022-09-25,2022-W38,0.1
ILI incidence,LT,2022-09-18,2022-W37,0.3
ILI incidence,LT,2022-09-11,2022-W36,0.2
ILI incidence,LT,2022-09-04,2022-W35,0.2
ILI incidence,LT,2022-08-28,2022-W34,0.0
ILI incidence,LT,2022-08-21,2022-W33,0.1
ILI incidence,LT,2022-08-14,2022-W32,0.1
ILI incidence,LT,2022-08-07,2022-W31,0.1
ILI incidence,LT,2022-07-31,2022-W30,0.0
ILI incidence,LT,2022-07-24,2022-W29,0.0
ILI incidence,LT,2022-07-17,2022-W28,0.3
ILI incidence,LT,2022-07-10,2022-W27,0.0
ILI incidence,LT,2022-07-03,2022-W26,0.3
ILI incidence,LT,2022-06-26,2022-W25,0.1
ILI incidence,LT,2022-06-19,2022-W24,0.3
ILI incidence,LT,2022-06-12,2022-W23,0.9
ILI incidence,LT,2022-06-05,2022-W22,1.8
ILI incidence,LT,2022-05-29,2022-W21,3.9
ILI incidence,LT,2022-05-22,2022-W20,4.0
ILI incidence,LT,2022-05-15,2022-W19,7.3
ILI incidence,LT,2022-05-08,2022-W18,11.9
ILI incidence,LT,2022-05-01,2022-W17,19.2
ILI incidence,LT,2022-04-24,2022-W16,33.4
ILI incidence,LT,2022-04-17,2022-W15,40.4
ILI incidence,LT,2022-04-10,2022-W14,32.4
ILI incidence,LT,2022-04-03,2022-W13,20.8
ILI incidence,LT,2022-03-27,2022-W12,13.3
ILI incidence,LT,2022-03-20,2022-W11,8.4
ILI incidence,LT,2022-03-13,2022-W10,2.2
ILI incidence,LT,2022-03-06,2022-W09,2.3
ILI incidence,LT,2022-02-27,2022-W08,1.8
ILI incidence,LT,2022-02-20,2022-W07,2.0
ILI incidence,LT,2022-02-13,2022-W06,1.6
ILI incidence,LT,2022-02-06,2022-W05,2.8
ILI incidence,LT,2022-01-30,2022-W04,3.4
ILI incidence,LT,2022-01-23,2022-W03,1.8
ILI incidence,LT,2022-01-16,2022-W02,1.1
ILI incidence,LT,2022-01-09,2022-W01,1.0
ILI incidence,LT,2022-01-02,2021-W52,1.2
ILI incidence,LT,2021-12-26,2021-W51,1.0
ILI incidence,LT,2021-12-19,2021-W50,0.7
ILI incidence,LT,2021-12-12,2021-W49,0.2
ILI incidence,LT,2021-12-05,2021-W48,0.3
ILI incidence,LT,2021-11-28,2021-W47,0.3
ILI incidence,LT,2021-11-21,2021-W46,0.3
ILI incidence,LT,2021-11-14,2021-W45,0.2
ILI incidence,LT,2021-11-07,2021-W44,0.1
ILI incidence,LT,2021-10-31,2021-W43,0.1
ILI incidence,LT,2021-10-24,2021-W42,0.3
ILI incidence,LT,2021-10-17,2021-W41,0.3
ILI incidence,LT,2021-10-10,2021-W40,0.3
ILI incidence,LT,2021-10-03,2021-W39,0.1
ILI incidence,LT,2021-09-26,2021-W38,0.1
ILI incidence,LT,2021-09-19,2021-W37,0.0
ILI incidence,LT,2021-09-12,2021-W36,0.0
ILI incidence,LT,2021-09-05,2021-W35,0.0
ILI incidence,LT,2021-08-29,2021-W34,0.1
ILI incidence,LT,2021-08-22,2021-W33,0.0
ILI incidence,LT,2021-08-15,2021-W32,0.0
ILI incidence,LT,2021-08-08,2021-W31,0.0
ILI incidence,LT,2021-08-01,2021-W30,0.0
ILI incidence,LT,2021-07-25,2021-W29,0.0
ILI incidence,LT,2021-07-18,2021-W28,0.0
ILI incidence,LT,2021-07-11,2021-W27,0.0
ILI incidence,LT,2021-07-04,2021-W26,0.0
ILI incidence,LT,2021-06-27,2021-W25,0.0
ILI incidence,LT,2021-06-20,2021-W24,0.0
ILI incidence,LT,2021-06-13,2021-W23,0.0
ILI incidence,LT,2021-06-06,2021-W22,0.0
ILI incidence,LT,2021-05-30,2021-W21,0.0
ILI incidence,LT,2021-05-23,2021-W20,0.0
ILI incidence,LT,2021-05-16,2021-W19,0.0
ILI incidence,LT,2021-05-09,2021-W18,0.0
ILI incidence,LT,2021-05-02,2021-W17,0.1
ILI incidence,LT,2021-04-25,2021-W16,0.0
ILI incidence,LT,2021-04-18,2021-W15,0.0
ILI incidence,LT,2021-04-11,2021-W14,0.0
ILI incidence,LT,2021-04-04,2021-W13,0.1
ILI incidence,LT,2021-03-28,2021-W12,0.0
ILI incidence,LT,2021-03-21,2021-W11,0.0
ILI incidence,LT,2021-03-14,2021-W10,0.0
ILI incidence,LT,2021-03-07,2021-W09,0.1
ILI incidence,LT,2021-02-28,2021-W08,0.1
ILI incidence,LT,2021-02-21,2021-W07,0.1
ILI incidence,LT,2021-02-14,2021-W06,0.3
ILI incidence,LT,2021-02-07,2021-W05,0.3
ILI incidence,LT,2021-01-31,2021-W04,0.2
ILI incidence,LT,2021-01-24,2021-W03,0.5
ILI incidence,LT,2021-01-17,2021-W02,0.5
ILI incidence,LT,2021-01-10,2021-W01,0.6
ILI incidence,LT,2021-01-03,2020-W53,0.9
ILI incidence,LT,2020-12-27,2020-W52,0.7
ILI incidence,LT,2020-12-20,2020-W51,0.4
ILI incidence,LT,2020-12-13,2020-W50,0.8
ILI incidence,LT,2020-12-06,2020-W49,0.9
ILI incidence,LT,2020-11-29,2020-W48,1.0
ILI incidence,LT,2020-11-22,2020-W47,0.8
ILI incidence,LT,2020-11-15,2020-W46,0.5
ILI incidence,LT,2020-11-08,2020-W45,0.4
ILI incidence,LT,2020-11-01,2020-W44,0.6
ILI incidence,LT,2020-10-25,2020-W43,0.3
ILI incidence,LT,2020-10-18,2020-W42,0.2
ILI incidence,LT,2020-10-11,2020-W41,0.2
ILI incidence,LT,2020-10-04,2020-W40,0.2
ILI incidence,LT,2020-08-02,2020-W31,0.0
ILI incidence,LT,2020-07-26,2020-W30,0.0
ILI incidence,LT,2020-07-19,2020-W29,0.0
ILI incidence,LT,2020-07-12,2020-W28,0.0
ILI incidence,LT,2020-07-05,2020-W27,0.0
ILI incidence,LT,2020-06-28,2020-W26,0.0
ILI incidence,LT,2020-06-21,2020-W25,0.0
ILI incidence,LU,2024-10-20,2024-W42,2000.0
ILI incidence,LU,2024-10-13,2024-W41,3600.0
ILI incidence,LU,2024-10-06,2024-W40,4300.0
ILI incidence,LU,2024-09-29,2024-W39,3200.0
ILI incidence,LU,2024-09-22,2024-W38,3000.0
ILI incidence,LU,2024-09-15,2024-W37,600.0
ILI incidence,LU,2024-09-08,2024-W36,0.0
ILI incidence,LU,2024-09-01,2024-W35,1100.0
ILI incidence,LU,2024-08-25,2024-W34,1600.0
ILI incidence,LU,2024-08-18,2024-W33,3300.0
ILI incidence,LU,2024-08-11,2024-W32,1200.0
ILI incidence,LU,2024-08-04,2024-W31,600.0
ILI incidence,LU,2024-07-28,2024-W30,900.0
ILI incidence,LU,2024-07-21,2024-W29,1100.0
ILI incidence,LU,2024-07-14,2024-W28,2100.0
ILI incidence,LU,2024-07-07,2024-W27,4800.0
ILI incidence,LU,2024-06-30,2024-W26,3200.0
ILI incidence,LU,2024-06-23,2024-W25,2300.0
ILI incidence,LU,2024-06-16,2024-W24,0.0
ILI incidence,LU,2024-06-09,2024-W23,1000.0
ILI incidence,LU,2024-06-02,2024-W22,0.0
ILI incidence,LU,2024-05-26,2024-W21,800.0
ILI incidence,LU,2024-05-19,2024-W20,0.0
ILI incidence,LU,2024-05-12,2024-W19,500.0
ILI incidence,LU,2024-05-05,2024-W18,1100.0
ILI incidence,LU,2024-04-28,2024-W17,2000.0
ILI incidence,LU,2024-04-21,2024-W16,2900.0
ILI incidence,LU,2024-04-14,2024-W15,1600.0
ILI incidence,LU,2024-04-07,2024-W14,0.0
ILI incidence,LU,2024-03-31,2024-W13,2900.0
ILI incidence,LU,2024-03-24,2024-W12,3200.0
ILI incidence,LU,2024-03-17,2024-W11,3300.0
ILI incidence,LU,2024-03-10,2024-W10,4000.0
ILI incidence,LU,2024-03-03,2024-W09,4500.0
ILI incidence,LU,2024-02-25,2024-W08,6400.0
ILI incidence,LU,2024-02-18,2024-W07,11200.0
ILI incidence,LU,2024-02-11,2024-W06,8100.0
ILI incidence,LU,2024-02-04,2024-W05,8900.0
ILI incidence,LU,2024-01-28,2024-W04,11900.0
ILI incidence,LU,2024-01-21,2024-W03,8700.0
ILI incidence,LU,2024-01-14,2024-W02,12600.0
ILI incidence,LU,2024-01-07,2024-W01,1200.0
ILI incidence,LU,2023-12-31,2023-W52,13400.0
ILI incidence,LU,2023-12-24,2023-W51,5100.0
ILI incidence,LU,2023-12-17,2023-W50,10400.0
ILI incidence,LU,2023-12-10,2023-W49,7900.0
ILI incidence,LU,2023-12-03,2023-W48,5500.0
ILI incidence,LU,2023-11-26,2023-W47,4800.0
ILI incidence,LU,2023-11-19,2023-W46,7200.0
ILI incidence,LU,2023-11-12,2023-W45,5200.0
ILI incidence,LU,2023-11-05,2023-W44,3000.0
ILI incidence,LU,2023-10-29,2023-W43,1600.0
ILI incidence,LU,2023-10-22,2023-W42,3900.0
ILI incidence,LU,2023-10-15,2023-W41,3400.0
ILI incidence,LU,2023-10-08,2023-W40,3600.0
ILI incidence,LU,2023-10-01,2023-W39,5800.0
ILI incidence,LU,2023-09-24,2023-W38,2500.0
ILI incidence,LU,2023-09-17,2023-W37,500.0
